country,year,gdp,population,co2
缅甸,1961,0.605581577287066,22.210581,2590299.0
缅甸,1962,0.63452887202036,22.704719,2879696.0
缅甸,1963,0.598998418724583,23.213408,2633911.0
缅甸,1964,0.41141990584662097,23.737315,2857385.0
缅甸,1965,0.367053117224523,24.279431,2725481.0
缅甸,1966,0.293103478548483,24.836496,2806059.0
缅甸,1967,0.420359035897436,25.406429,3615833.0
缅甸,1968,0.559956130283622,25.989662,2926823.0
缅甸,1969,0.571854214589142,26.585112,3212585.0
缅甸,1970,0.563555630769545,27.193016,4612293.0
缅甸,1971,0.587448405488773,27.807219,5099486.0
缅甸,1972,0.6622130827415349,28.428324,4894302.0
缅甸,1973,0.719754655358964,29.026388,4106571.2
缅甸,1974,1.22558987806809,29.598167,4670917.0
缅甸,1975,1.06110735367232,30.176565,4582922.0
缅甸,1976,1.20469984912592,30.758811,4892791.0
缅甸,1977,0.873579931929901,31.355966,5165654.0
缅甸,1978,0.935408774951918,31.972976,5146074.0
缅甸,1979,0.952265043438383,32.59655,5086024.0
缅甸,1980,1.03822516705882,33.227204,5508783.0
缅甸,1981,1.1110007652898701,33.858783,5622979.0
缅甸,1982,1.48116546783214,34.482965,5579515.0
缅甸,1983,1.3815736152513,35.162715,5753767.0
缅甸,1984,1.3040632530413598,35.899313,6548548.0
缅甸,1985,1.47890817326796,36.622827,6675517.0
缅甸,1986,1.58287375032068,37.314878,6756346.0
缅甸,1987,1.56244807665689,37.971594,4943397.0
缅甸,1988,1.54108831225453,38.600927,4086656.0
缅甸,1989,2.0134482287297497,39.214618,4425299.0
缅甸,1990,2.11519351329556,39.817251,4235719.0
缅甸,1991,2.06983268698061,40.394154,4137416.0
缅甸,1992,2.41155228876212,40.950342,4841915.0
缅甸,1993,3.16302003463637,41.502429,5303029.0
缅甸,1994,4.432257173649201,42.055143,6173965.0
缅甸,1995,5.28917494253404,42.605338,6892622.0
缅甸,1996,6.123556716813289,43.15486,7187982.0
缅甸,1997,4.72228849566085,43.708798,7419640.0
缅甸,1998,6.45946163930243,44.257793,8046166.5
缅甸,1999,8.48683280088498,44.787724,8933607.0
缅甸,2000,8.90506616358643,45.290841,10219368.0
缅甸,2001,6.47779068822844,45.771139,8855704.0
缅甸,2002,6.7776325120781005,46.232653,9328067.0
缅甸,2003,10.467109977671699,46.667192,9997118.0
缅甸,2004,10.5673540564049,47.068772,12565488.0
缅甸,2005,11.9869724185103,47.438365,11547761.0
缅甸,2006,14.5025537098303,47.785135,12817119.0
缅甸,2007,20.1824774805512,48.125043,12844723.0
缅甸,2008,31.8625541019378,48.390793,9772056.0
缅甸,2009,36.9061813808127,48.660459,10210863.0
缅甸,2010,49.540813342483396,49.024382,13125187.0
缅甸,2011,59.977326085990796,49.41982,15122017.0
缅甸,2012,59.937796648215794,49.837446,11825691.0
缅甸,2013,60.269732854827005,50.262658,12714823.0
缅甸,2014,65.5313741996663,50.681634,15849346.0
缅甸,2015,59.607290407619104,51.089056,21879816.0
缅甸,2016,63.2983619962153,51.495696,21144082.0
缅甸,2017,66.0530404830016,51.894938,23633410.0
缅甸,2018,67.860515989517,52.272247,34016840.0
缅甸,2019,75.0651062276892,52.640713,33616924.0
缅甸,2020,79.0061136431906,53.016522,34587800.0
缅甸,2021,66.3452911601683,53.387102,29284832.0
缅甸,2022,62.2530498916449,53.756787,31638664.0
缅甸,2023,66.757619,54.133798,31792970.0
缅甸,2024,74.06834952380949,54.500091,31603438.0
缅甸,2025,81.6657738095238,54.850648,31603438.0
美利坚,1960,541.988586206897,180.671,2897308000.0
美利坚,1961,561.940310344828,183.691,2886861800.0
美利坚,1962,603.639413793103,186.538,2993898500.0
美利坚,1963,637.0585517241379,189.242,3126484000.0
美利坚,1964,684.1446206896551,191.889,3264306400.0
美利坚,1965,741.9048620689649,194.303,3399539200.0
美利坚,1966,813.03275862069,196.56,3571417600.0
美利坚,1967,859.620034482759,198.712,3705461000.0
美利坚,1968,940.225,200.706,3840923400.0
美利坚,1969,1017.4381724137901,202.677,4035156200.0
美利坚,1970,1073.303,205.052,4339704300.0
美利坚,1971,1164.85,207.661,4365483500.0
美利坚,1972,1279.11,209.896,4573033500.0
美利坚,1973,1425.376,211.909,4777725000.0
美利坚,1974,1545.243,213.854,4608462300.0
美利坚,1975,1684.904,215.973,4414455300.0
美利坚,1976,1873.412,218.035,4621539000.0
美利坚,1977,2081.826,220.239,4749501000.0
美利坚,1978,2351.599,222.585,4897339000.0
美利坚,1979,2627.333,225.055,4908766000.0
美利坚,1980,2857.307,227.225,4730218500.0
美利坚,1981,3207.041,229.466,4543633400.0
美利坚,1982,3343.789,231.664,4311918600.0
美利坚,1983,3634.038,233.792,4346381000.0
美利坚,1984,4037.613,235.825,4479379500.0
美利坚,1985,4338.979,237.924,4495378400.0
美利坚,1986,4579.631,240.133,4498135600.0
美利坚,1987,4855.215,242.289,4691930000.0
美利坚,1988,5236.438,244.499,4897776000.0
美利坚,1989,5641.58,246.819,4960237600.0
美利坚,1990,5963.144,249.623,5131760600.0
美利坚,1991,6158.129,252.981,5076412400.0
美利坚,1992,6520.327,256.514,5178769400.0
美利坚,1993,6858.559,259.919,5279520300.0
美利坚,1994,7287.236,263.126,5361863000.0
美利坚,1995,7639.749,266.278,5425837600.0
美利坚,1996,8073.122,269.394,5601094000.0
美利坚,1997,8577.552,272.657,5673144000.0
美利坚,1998,9062.817,275.854,5736360000.0
美利坚,1999,9631.172,279.04,5800281000.0
美利坚,2000,10250.952,282.162411,6023158000.0
美利坚,2001,10581.929,284.968955,5903562000.0
美利坚,2002,10929.108,287.625193,5947819500.0
美利坚,2003,11456.45,290.107933,6006440000.0
美利坚,2004,12217.196,292.805298,6111545000.0
美利坚,2005,13039.197,295.516599,6126903300.0
美利坚,2006,13815.583,298.379912,6045326300.0
美利坚,2007,14474.228,301.231207,6121542700.0
美利坚,2008,14769.862,304.093966,5919221000.0
美利坚,2009,14478.067,306.771529,5486104000.0
美利坚,2010,15048.971,309.378227,5669250000.0
美利坚,2011,15599.732,311.839461,5538973000.0
美利坚,2012,16253.97,314.339099,5331467300.0
美利坚,2013,16880.683,316.726282,5473436000.0
美利坚,2014,17608.138,319.25756,5531385300.0
美利坚,2015,18295.019,321.815121,5368496600.0
美利坚,2016,18804.913,324.35334,5245361700.0
美利坚,2017,19612.102,326.608609,5195417600.0
美利坚,2018,20656.516,328.529577,5361236500.0
美利坚,2019,21539.982,330.226227,5235912000.0
美利坚,2020,21375.281,331.578104,4689954000.0
美利坚,2021,23725.645,332.100166,5020111000.0
美利坚,2022,26054.614,333.996304,5055403000.0
美利坚,2023,27811.517,336.755052,4918406700.0
美利坚,2024,29298.013,340.003797,4904120000.0
美利坚,2025,30769.7,341.784857,4904120000.0
芬兰,1960,5.279481824129831,4.429634,15087087.0
芬兰,1961,5.98443377441601,4.461005,14921697.0
芬兰,1962,6.407796042703571,4.491443,16793796.0
芬兰,1963,6.95891654812933,4.523309,19336490.0
芬兰,1964,7.84898779254261,4.548543,22831226.0
芬兰,1965,8.68039383888018,4.563732,25300086.0
芬兰,1966,9.306142171600559,4.580869,29488840.0
芬兰,1967,9.46827235709549,4.605744,28587734.0
芬兰,1968,8.91656504054632,4.626469,33281468.0
芬兰,1969,10.1775248389004,4.623785,37896828.0
芬兰,1970,11.358529161947901,4.606307,40355044.0
芬兰,1971,12.5285223074737,4.612124,40536760.0
芬兰,1972,14.744499569830799,4.639657,44106084.0
芬兰,1973,19.4740983351486,4.666081,49320160.0
芬兰,1974,24.851036710256803,4.690574,46608372.0
芬兰,1975,29.4752513334411,4.71144,46025676.0
芬兰,1976,31.852352669641498,4.725664,51198464.0
芬兰,1977,33.502784417884,4.738902,50136984.0
芬兰,1978,36.2593920577617,4.752528,51825016.0
芬兰,1979,44.4692184399328,4.76469,54237020.0
芬兰,1980,53.649984061205004,4.779535,58142896.0
芬兰,1981,52.440066133921206,4.799964,51403344.0
芬兰,1982,52.7840138152214,4.826933,42980060.0
芬兰,1983,50.9564474807857,4.855787,41463372.0
芬兰,1984,52.8709932726553,4.881803,42147212.0
芬兰,1985,55.8566768994628,4.902206,49549076.0
芬兰,1986,73.5116115411682,4.918154,53217980.0
芬兰,1987,91.5649939131611,4.932123,57533444.0
芬兰,1988,109.03909026297099,4.946481,52058084.0
芬兰,1989,118.991270611057,4.964371,52451540.0
芬兰,1990,141.44612035453298,4.986431,56921000.0
芬兰,1991,127.79444199382401,5.01374,55195000.0
芬兰,1992,112.53782851075101,5.041992,54272000.0
芬兰,1993,89.1121057562194,5.066447,56320000.0
芬兰,1994,103.18269778030701,5.088333,61739000.0
芬兰,1995,134.06045751634,5.10779,58122000.0
芬兰,1996,131.991975148848,5.124573,64040000.0
芬兰,1997,126.862902302142,5.139835,62703000.0
芬兰,1998,133.990876724522,5.153498,59358000.0
芬兰,1999,135.234241918147,5.165474,58874000.0
芬兰,2000,125.967821110589,5.176209,57017000.0
芬兰,2001,129.519672868898,5.188008,62520000.0
芬兰,2002,140.360963811765,5.200598,65049004.0
芬兰,2003,171.612867735686,5.213014,72658000.0
芬兰,2004,197.458297639769,5.228172,68946000.0
芬兰,2005,204.85936879066102,5.246096,57064000.0
芬兰,2006,217.044068234117,5.266268,68374000.0
芬兰,2007,256.360251537648,5.28872,66764000.0
芬兰,2008,285.698662071094,5.313399,58625000.0
芬兰,2009,253.480783439453,5.338871,55921000.0
芬兰,2010,249.42961368333403,5.363352,64092004.0
芬兰,2011,275.126915515565,5.388272,56646000.0
芬兰,2012,257.443384492969,5.413971,51154000.0
芬兰,2013,270.268036626275,5.438972,51719000.0
芬兰,2014,273.478528954901,5.461512,47622000.0
芬兰,2015,233.21073350625,5.479531,44192000.0
芬兰,2016,238.777818792608,5.495303,47252000.0
芬兰,2017,253.84613844,5.508214,44657000.0
芬兰,2018,273.869255596078,5.515525,45736000.0
芬兰,2019,267.014821129411,5.521606,42444000.0
芬兰,2020,270.00031160622603,5.529543,37720000.0
芬兰,2021,294.223210496119,5.541017,37820000.0
芬兰,2022,280.25309930934003,5.556106,36337000.0
芬兰,2023,295.19174163726,5.583911,31799000.0
芬兰,2024,298.72943271171897,5.619911,29775000.0
芬兰,2025,317.039368819607,5.646436,29775000.0
荷兰,1960,13.282979014562999,11.486631,73455920.0
荷兰,1961,14.599836396388001,11.638712,75833440.0
荷兰,1962,15.847582341166401,11.805689,83300220.0
荷兰,1963,17.1937441090367,11.965966,91162904.0
荷兰,1964,20.232048552832698,12.12712,96787544.0
荷兰,1965,22.721869808143797,12.294732,100414580.0
荷兰,1966,24.741480717038897,12.456251,103564780.0
荷兰,1967,27.1438280987481,12.598201,106689430.0
荷兰,1968,30.097635750981997,12.729721,113452820.0
荷兰,1969,34.0860380903986,12.877984,115805730.0
荷兰,1970,38.220884519388804,13.038526,141810580.0
荷兰,1971,44.6447305764411,13.194497,140669760.0
荷兰,1972,54.787070173029406,13.328593,157499020.0
荷兰,1973,71.9466396027117,13.439322,165263500.0
荷兰,1974,87.37181080416431,13.545056,159988820.0
荷兰,1975,100.39706169397,13.666335,152529100.0
荷兰,1976,109.329386564427,13.774037,169130820.0
荷兰,1977,127.20392385741201,13.856185,163609310.0
荷兰,1978,156.089077205133,13.9417,169793040.0
荷兰,1979,179.933827309678,14.03827,187007090.0
荷兰,1980,195.439301706939,14.1498,176635440.0
荷兰,1981,164.37577585445598,14.247208,164113470.0
荷兰,1982,158.712765536024,14.31269,133490750.0
荷兰,1983,153.671294108563,14.36707,137361000.0
荷兰,1984,144.124462912088,14.424211,144072860.0
荷兰,1985,144.05752322186802,14.491632,146980000.0
荷兰,1986,201.157708220903,14.572278,144014380.0
荷兰,1987,245.40694952132299,14.665037,151484030.0
荷兰,1988,262.295966105474,14.760094,145602780.0
荷兰,1989,258.716904291801,14.848907,161664200.0
荷兰,1990,318.79900399370695,14.95151,163032750.0
荷兰,1991,327.98231612446995,15.069798,171469150.0
荷兰,1992,363.49705012531297,15.184166,171277390.0
荷兰,1993,354.070495965828,15.290368,171185020.0
荷兰,1994,379.688232231505,15.382838,171951920.0
荷兰,1995,452.967334614329,15.459006,173482380.0
荷兰,1996,451.37254901960796,15.530498,182542600.0
荷兰,1997,417.506211881635,15.61065,175466190.0
荷兰,1998,438.61253054876704,15.707209,176396200.0
荷兰,1999,447.77851414015504,15.812088,171053000.0
荷兰,2000,417.649282153726,15.925513,172153890.0
荷兰,2001,432.536219668898,16.04618,177464220.0
荷兰,2002,475.52997212274596,16.148929,176738240.0
荷兰,2003,582.43561708196,16.225302,180168660.0
荷兰,2004,661.224886143245,16.281779,182090420.0
荷兰,2005,688.133699635797,16.319868,178129760.0
荷兰,2006,737.593995289411,16.346101,173279360.0
荷兰,2007,853.499460872552,16.381696,173028180.0
荷兰,2008,957.901566041406,16.445593,175903660.0
荷兰,2009,878.954223140234,16.530388,170433400.0
荷兰,2010,852.464982433335,16.615394,182478750.0
荷兰,2011,913.140741332687,16.693074,169346110.0
荷兰,2012,845.689017065625,16.754962,165751870.0
荷兰,2013,883.9515390066689,16.804432,164925380.0
荷兰,2014,901.556501756467,16.865008,157502820.0
荷兰,2015,775.743675302734,16.939923,163958100.0
荷兰,2016,797.163949289885,17.030314,164811760.0
荷兰,2017,848.233537845884,17.131296,162295740.0
荷兰,2018,929.7335997968621,17.231624,158264260.0
荷兰,2019,928.903005576469,17.344874,152727100.0
荷兰,2020,932.5608617011701,17.4415,136974140.0
荷兰,2021,1054.4721234496,17.533044,139885680.0
荷兰,2022,1046.54079754864,17.700982,127503144.0
荷兰,2023,1135.475867551,17.877117,117016380.0
荷兰,2024,1213.93623806328,17.993485,114784730.0
荷兰,2025,1332.76765110039,18.087633,114784730.0
菲律宾,1960,7.51589411056487,27.891897,8325063.0
菲律宾,1961,8.17119442494498,28.792621,8712524.0
菲律宾,1962,4.95459307182796,29.723536,10335915.0
菲律宾,1963,5.5050232384066895,30.674731,11471815.0
菲律宾,1964,5.9537561948098805,31.643032,12822820.0
菲律宾,1965,6.51734977193386,32.625316,13964649.0
菲律宾,1966,7.1890178876923105,33.61717,16104099.0
菲律宾,1967,7.72487393512821,34.62132,18208880.0
菲律宾,1968,8.632749269487181,35.638342,22222780.0
菲律宾,1969,9.5718006525641,36.660799,22829460.0
菲律宾,1970,7.559115516695321,37.622204,24751418.0
菲律宾,1971,8.3750756298327,38.518659,27551672.0
菲律宾,1972,9.067815521326201,39.40856,26409366.0
菲律宾,1973,11.4124497353056,40.29413,31501326.0
菲律宾,1974,15.6078825552916,41.174341,30492320.0
菲律宾,1975,16.875240683508302,42.120826,32482444.0
菲律宾,1976,19.3810551972794,43.201488,35059840.0
菲律宾,1977,22.2831098033521,44.367962,36664212.0
菲律宾,1978,25.762224562631598,45.575281,37361770.0
菲律宾,1979,31.2182962921295,46.807103,38008588.0
菲律宾,1980,36.848080898811205,48.04374,36836760.0
菲律宾,1981,40.499388869127095,49.311727,34493372.0
菲律宾,1982,42.2060112751757,50.695707,34795250.0
菲律宾,1983,37.7591798945298,52.19462,35189280.0
菲律宾,1984,35.7301856335233,53.726181,30784570.0
菲律宾,1985,34.961486348238196,55.213006,27855376.0
菲律宾,1986,33.9872072949432,56.645077,28969364.0
菲律宾,1987,37.7914886660743,58.157496,32439126.0
菲律宾,1988,43.152128958611605,59.739052,37409076.0
菲律宾,1989,48.513773720672994,61.26526,38834464.0
菲律宾,1990,50.5082866415746,62.854666,40774044.0
菲律宾,1991,51.784144942726996,64.382249,42874456.0
菲律宾,1992,60.4223282421803,65.926125,47771740.0
菲律宾,1993,62.036529147183096,67.530621,48341996.0
菲律宾,1994,73.15933691527181,69.019291,53478676.0
菲律宾,1995,84.6443287274825,70.546246,59219920.0
菲律宾,1996,94.6480844290341,72.190242,60436716.0
菲律宾,1997,94.1063175650846,73.90881,69147080.0
菲律宾,1998,74.4924163299142,75.791024,67378680.0
菲律宾,1999,85.6401710451254,77.753257,67295010.0
菲律宾,2000,83.66978837692129,79.625397,71466690.0
菲律宾,2001,78.9212344575487,81.401488,69798890.0
菲律宾,2002,84.307345887543,83.068889,69491704.0
菲律宾,2003,87.0390929742272,84.731835,69500720.0
菲律宾,2004,95.00199968533141,86.394504,71998710.0
菲律宾,2005,107.419977318166,88.015962,72333944.0
菲律宾,2006,127.652926368069,89.508986,65645516.0
菲律宾,2007,155.98040867340302,91.075184,70009960.0
菲律宾,2008,181.624626327361,92.699095,76605016.0
菲律宾,2009,175.974755881372,94.38425,75580700.0
菲律宾,2010,208.36889315114402,96.337125,82245890.0
菲律宾,2011,234.21673029132,98.248614,82980290.0
菲律宾,2012,261.92054096263,100.175512,87476270.0
菲律宾,2013,283.902828588718,102.076336,94825430.0
菲律宾,2014,297.483555338044,103.76713,100073816.0
菲律宾,2015,306.445871242322,105.312992,111046296.0
菲律宾,2016,318.627003016731,106.735719,120215624.0
菲律宾,2017,328.48073680276,108.119693,133575610.0
菲律宾,2018,346.841896587313,109.465287,139856770.0
菲律宾,2019,376.823402239136,110.804683,142601220.0
菲律宾,2020,361.751145451597,112.081264,131457416.0
菲律宾,2021,394.08735984811,113.10095,140269500.0
菲律宾,2022,404.353369604631,113.964338,150963020.0
菲律宾,2023,437.055627245138,114.891199,160980460.0
菲律宾,2024,461.67115790473997,115.84367,174878000.0
菲律宾,2025,487.086123720417,116.786962,174878000.0
葡萄牙,1960,3.33915015785605,8.857716,8213507.5
葡萄牙,1961,3.57371908453354,8.929316,9078034.0
葡萄牙,1962,3.83588366325123,8.993985,9289892.0
葡萄牙,1963,4.08425159281599,9.030355,10011581.0
葡萄牙,1964,4.429202656907409,9.035365,11007419.0
葡萄牙,1965,4.9017112478159195,8.998595,11582457.0
葡萄牙,1966,5.37010803112859,8.93099,11835094.0
葡萄牙,1967,6.00260702964663,8.87452,12391606.0
葡萄牙,1968,6.644693214183429,8.83665,12992354.0
葡萄牙,1969,7.28755503534403,8.757705,14592807.0
葡萄牙,1970,8.10823570432357,8.680431,15236482.0
葡萄牙,1971,9.20160424028269,8.643756,16375965.0
葡萄牙,1972,11.2391178650852,8.63043,18307310.0
葡萄牙,1973,15.0905641864268,8.6331,19945068.0
葡萄牙,1974,17.512391475927398,8.754365,20644926.0
葡萄牙,1975,19.347607843137297,9.09347,21275220.0
葡萄牙,1976,20.332831564986698,9.35581,22325776.0
葡萄牙,1977,21.4395233106338,9.455675,22604974.0
葡萄牙,1978,23.487614051094898,9.55825,22584778.0
葡萄牙,1979,26.6228196721311,9.661265,24855616.0
葡萄牙,1980,32.8965198237885,9.766312,26773498.0
葡萄牙,1981,31.9772768729642,9.851362,27000480.0
葡萄牙,1982,30.5277547931382,9.911771,28999878.0
葡萄牙,1983,27.2396507419472,9.957865,29901626.0
葡萄牙,1984,25.2179690495755,9.996232,28793810.0
葡萄牙,1985,27.1158077420873,10.023613,27132976.0
葡萄牙,1986,38.745901353705904,10.032734,30221142.0
葡萄牙,1987,48.1829258574071,10.030031,31198344.0
葡萄牙,1988,56.3472506963788,10.01961,32567554.0
葡萄牙,1989,60.5940921823275,10.005,40822224.0
葡萄牙,1990,78.7138602165659,9.983218,45310736.0
葡萄牙,1991,89.2335992784792,9.960235,46879396.0
葡萄牙,1992,107.59209830709801,9.952494,50956710.0
葡萄牙,1993,95.00975190125921,9.964675,49468972.0
葡萄牙,1994,99.6886413043478,9.991525,50242740.0
葡萄牙,1995,118.12200743001199,10.026176,54502868.0
葡萄牙,1996,122.63008968027,10.063945,51799536.0
葡萄牙,1997,117.01653516294999,10.108977,54669410.0
葡萄牙,1998,123.946327916296,10.160196,59210880.0
葡萄牙,1999,127.470385557184,10.217828,66878196.0
葡萄牙,2000,118.605192877388,10.289898,65503640.0
葡萄牙,2001,121.60410716499699,10.362722,65187332.0
葡萄牙,2002,134.795565549419,10.419631,69582590.0
葡萄牙,2003,165.226175536793,10.458821,64482050.0
葡萄牙,2004,189.382122532169,10.483861,67302350.0
葡萄牙,2005,197.253876704921,10.50333,69639784.0
葡萄牙,2006,208.75644927584798,10.522288,64856124.0
葡萄牙,2007,240.496147317381,10.542964,62380100.0
葡萄牙,2008,263.41639462408403,10.558177,60009650.0
葡萄牙,2009,244.667762835543,10.568247,57147000.0
葡萄牙,2010,238.443864993217,10.5731,52889936.0
葡萄牙,2011,245.42676767600202,10.55756,51783668.0
葡萄牙,2012,216.536676771973,10.514844,49931980.0
葡萄牙,2013,226.677408291745,10.457295,48146200.0
葡萄牙,2014,230.078616299675,10.401062,47942332.0
葡萄牙,2015,199.038523119639,10.358076,52233050.0
葡萄牙,2016,206.305431241638,10.325452,50310916.0
葡萄牙,2017,220.862990767229,10.3003,55165156.0
葡萄牙,2018,242.092894542888,10.283822,51340276.0
葡萄牙,2019,240.115970063019,10.286263,47583050.0
葡萄牙,2020,229.618773422577,10.297081,41738144.0
葡萄牙,2021,256.055879091139,10.361831,40299850.0
葡萄牙,2022,256.898677175024,10.434332,40722496.0
葡萄牙,2023,292.323800948839,10.578174,37622040.0
葡萄牙,2024,313.656884870859,10.694681,35538852.0
葡萄牙,2025,346.639825141821,10.804871,35538852.0
西班牙,1960,12.424514013760401,30.455,48862124.0
西班牙,1961,14.2381267597335,30.73925,53603416.0
西班牙,1962,16.6096327905843,31.023366,59975850.0
西班牙,1963,19.6317147596491,31.296651,58742904.0
西班牙,1964,21.9668760272517,31.609195,64323810.0
西班牙,1965,25.479619606528402,31.954292,71020450.0
西班牙,1966,29.5594361829186,32.283194,77617016.0
西班牙,1967,32.5709053972885,32.682947,86393976.0
西班牙,1968,32.394326463759,33.113134,97006240.0
西班牙,1969,37.0906892878552,33.441054,96729000.0
西班牙,1970,40.963715236510595,33.814531,116766220.0
西班牙,1971,46.586119760478994,34.22449,128458560.0
西班牙,1972,59.090176028993,34.604469,144716020.0
西班牙,1973,78.58335522558541,34.988947,154957340.0
西班牙,1974,97.2045226420536,35.373335,172665700.0
西班牙,1975,114.695060869565,35.7579,181053860.0
西班牙,1976,118.422534195474,36.137812,197749380.0
西班牙,1977,132.354665936473,36.511638,194829090.0
西班牙,1978,160.484969618056,36.864898,199513870.0
西班牙,1979,214.448666336143,37.19133,202746540.0
西班牙,1980,232.600556973776,37.491165,213915330.0
西班牙,1981,202.663023968283,37.758631,206099620.0
西班牙,1982,195.856752991065,37.986012,208594860.0
西班牙,1983,170.82907424594,38.171525,203446140.0
西班牙,1984,171.979977230387,38.330364,197707500.0
西班牙,1985,180.66432289628202,38.469512,199942610.0
西班牙,1986,251.14155518593302,38.584624,189123660.0
西班牙,1987,318.52025333513,38.684815,189515380.0
西班牙,1988,375.891716897586,38.766939,197461570.0
西班牙,1989,414.460794096978,38.827764,224892960.0
西班牙,1990,536.17532647731,38.867322,229382620.0
西班牙,1991,576.753902321857,38.966376,239290670.0
西班牙,1992,630.465353486104,39.157685,247686580.0
西班牙,1993,524.7005726238721,39.361262,239099310.0
西班牙,1994,530.183651720283,39.549108,251388200.0
西班牙,1995,614.170002668802,39.72405,265068580.0
西班牙,1996,642.2514120583211,39.889852,252561920.0
西班牙,1997,589.7397727272729,40.057389,264899440.0
西班牙,1998,618.73148457512,40.223509,273649820.0
西班牙,1999,634.394904386874,40.386875,297024900.0
西班牙,2000,598.10285475608,40.567864,309259520.0
西班牙,2001,627.798682378741,40.850412,311031300.0
西班牙,2002,708.9382272439229,41.431558,331028200.0
西班牙,2003,907.963217057645,42.187645,335538900.0
西班牙,2004,1069.82938251467,42.921895,352139300.0
西班牙,2005,1154.66755177588,43.653155,367447070.0
西班牙,2006,1261.84668327529,44.397319,358869470.0
西班牙,2007,1476.74627685451,45.226803,366468500.0
西班牙,2008,1636.1154476125,45.954106,335284450.0
西班牙,2009,1496.5875908476598,46.362946,296159330.0
西班牙,2010,1427.98907891667,46.576897,282585100.0
西班牙,2011,1487.56865924125,46.742697,283275040.0
西班牙,2012,1330.9948116703101,46.773055,277432160.0
西班牙,2013,1362.18692315765,46.604197,252109170.0
西班牙,2014,1380.24456136196,46.460733,253657840.0
西班牙,2015,1206.16477755312,46.422303,270248030.0
西班牙,2016,1243.01566791712,46.458139,259554690.0
西班牙,2017,1321.75408881883,46.571232,273483870.0
西班牙,2018,1431.6428093270601,46.782011,268520600.0
西班牙,2019,1403.49638768627,47.118501,250673650.0
西班牙,2020,1289.78383697121,47.359424,211764740.0
西班牙,2021,1461.24490185269,47.443821,228805710.0
西班牙,2022,1448.8506584066201,47.786102,234223470.0
西班牙,2023,1619.48198071964,48.352528,215460750.0
西班牙,2024,1725.67165274219,48.84884,220341280.0
西班牙,2025,1906.45330998588,49.355143,220341280.0
越南,1985,14.094687820744499,59.060622,220341280.0
越南,1986,26.3366162504397,60.347048,220341280.0
越南,1987,36.6581088503148,61.584651,220341280.0
越南,1988,25.4238126485941,62.843228,220341280.0
越南,1989,6.29330497459403,64.147348,220341280.0
越南,1990,6.471740805569841,65.504552,220341280.0
越南,1991,9.61336952041885,66.891775,220341280.0
越南,1992,9.86699023643587,68.260337,220341280.0
越南,1993,13.1809535981716,69.586384,220341280.0
越南,1994,16.2864335333228,70.854391,220341280.0
越南,1995,20.7361644589505,72.04994,220341280.0
越南,1996,24.6574705747501,73.156447,220341280.0
越南,1997,26.843700441548197,74.226889,220341280.0
越南,1998,27.209602050045202,75.29966,220341280.0
越南,1999,28.6836590067752,76.287452,220341280.0
越南,2000,31.1725184033162,77.154011,220341280.0
越南,2001,32.6851988085549,77.969361,220341280.0
越南,2002,35.064105500834394,78.772224,220341280.0
越南,2003,39.5525132319169,79.563777,220341280.0
越南,2004,45.427854693255405,80.338971,220341280.0
越南,2005,57.6332557381992,81.088313,220341280.0
越南,2006,66.37166481704361,82.167897,220341280.0
越南,2007,77.41442553224519,83.633375,220341280.0
越南,2008,99.1303040991274,85.175788,220341280.0
越南,2009,106.014659565214,86.460018,220341280.0
越南,2010,147.201173196979,87.455152,220341280.0
越南,2011,172.595049183925,88.468314,220341280.0
越南,2012,195.59066112924899,89.510356,220341280.0
越南,2013,213.70881166534,90.573104,220341280.0
越南,2014,233.45146964251902,91.679578,220341280.0
越南,2015,239.258328381741,92.823254,220341280.0
越南,2016,257.096001177982,94.000117,220341280.0
越南,2017,281.353605986903,95.176977,220341280.0
越南,2018,310.106478394659,96.237319,220341280.0
越南,2019,334.365270496667,97.173776,220341280.0
越南,2020,346.615738537796,98.079191,220341280.0
越南,2021,366.474752771009,98.935098,220341280.0
越南,2022,413.445230668578,99.680655,220341280.0
越南,2023,433.805036898465,100.352192,220341280.0
越南,2024,476.324572783807,100.987686,220341280.0
越南,2025,514.697215165065,101.598527,220341280.0
阿根廷,1960,15.8654743154056,20.386045,48764500.0
阿根廷,1961,20.132220374909302,20.726276,51126708.0
阿根廷,1962,18.3376911453688,21.072538,53640124.0
阿根廷,1963,18.2721236644715,21.421705,50032660.0
阿根廷,1964,25.605249381759702,21.769453,55670040.0
阿根廷,1965,28.3447059666389,22.112629,58804852.0
阿根廷,1966,28.630474727902303,22.453893,63072668.0
阿根廷,1967,24.2566675532569,22.799059,65475984.0
阿根廷,1968,26.4368572474982,23.150583,69009220.0
阿根廷,1969,31.2562845436155,23.508711,77248870.0
阿根廷,1970,31.5842103655447,23.878327,82648000.0
阿根廷,1971,33.2931990954881,24.257208,88850160.0
阿根廷,1972,34.7330005362862,24.644328,90072616.0
阿根廷,1973,52.5440001169037,25.046005,93984430.0
阿根廷,1974,72.4367773424554,25.461351,95492190.0
阿根廷,1975,52.4386479219226,25.874107,94860450.0
阿根廷,1976,51.169499892172205,26.282283,99718050.0
阿根廷,1977,56.7810001010848,26.701805,100728890.0
阿根廷,1978,89.0494530883282,27.132158,102583410.0
阿根廷,1979,69.2523289516441,27.568895,110649040.0
阿根廷,1980,76.9619237410701,28.011596,108695224.0
